,425 SAO Al,Octanol PPM,Hexanol PPM,Ethanol PPM,Dodecanol PPM,Decanol PPM,Butanol PPM,%nC8OH,%nC6OH,%nC12OH,%nC10OH,%Al2O3_bM,AYC55580,DI55102,DI55152,DI55580,FC42428,FC52018,FC55003,FC55009,FC55102,FC55152,FC55552,FC55555,FC55569,FC55576,FFC55553,FFC55555,FYC55553,II52554,LC52572,LC55553,LC55555,LC55557,LC55568,LC90366,LC90368,PI55004,PI55020,PI55560,TC52015,TC55552,TC55553,TC55555,TC55566,TI40050,TI52014,TI55013,TI55014,TI55015,TI55016,TI55017,TI55021,TI55023,VI52558B
2059,6.1865,4.2875,3.4575,9.0625,1.04,2.56,6.6125,4.2875,3.4575,1.04,2.56,10.901,3.35009,0.965975,0.888703,0.93516,37834.6875,39145.4,6001.9425,369.849238,44788.675,40443.0375,38984.9125,30792.175,6936.80375,14.945195,1.010981,0.789866,39379.975,163.570625,66.475487,67.077813,71.040687,68.992487,40.892762,57.929713,0.249411,4.199441,-0.900548,2.283024,67.099987,174.614375,179.75825,183.913375,212.015,74.187387,124.95,205.62275,199.074875,194.24625,191.789,187.883625,244.46875,224.295875,3.291029
2060,6.1995,6.0175,4.8675,7.255,1.38,3.655,6.695,6.0175,4.8675,1.38,3.655,10.79225,4.281511,0.970129,0.902965,0.944052,37797.4875,35032.2375,5701.4775,14.05429,40768.7375,38942.6125,37101.4375,29200.9125,6485.68625,13.505196,0.979128,0.788311,36329.075,158.9825,66.761337,67.164963,71.158138,68.937588,40.811612,58.770525,0.242934,3.032721,-0.819132,1.179623,69.188587,174.308,166.556125,183.860125,212.89775,66.151913,122.731625,198.792625,193.761,189.604625,188.39675,185.0975,241.335375,220.938875,3.236777
2061,6.2905,5.4725,4.9475,9.0575,1.17,2.8725,7.2975,5.4725,4.9475,1.17,2.8725,11.509,4.545223,0.965465,0.904513,0.945546,36496.975,24961.05,5454.1,11.566012,40856.8125,38123.4625,37034.65,29168.45,6377.11875,53.125262,0.979244,0.787477,36287.4,125.421125,65.659037,66.874325,70.929625,68.967625,40.823213,60.715512,0.246172,3.340544,-0.649978,1.592282,76.681325,179.820625,167.737375,184.034625,213.8655,72.3898,123.408,198.874375,193.735125,189.727125,188.444375,184.649375,245.5885,221.83275,2.923685
2062,6.374,4.2225,4.1225,7.15,2.15,1.7125,6.8825,4.2225,4.1225,2.15,1.7125,11.7015,4.631671,0.964465,0.900497,0.946687,35212.5375,26109.8625,5583.8625,7.934735,42632.15,38313.5625,38041,29626.0875,6361.03875,232.144125,0.980923,0.779562,37266.875,133.252375,63.890937,67.128012,71.001775,68.816325,40.928263,57.676025,0.241313,3.13393,-0.668814,1.29706,72.213638,179.445375,167.617375,184.067125,213.4285,77.84645,124.051875,198.033875,193.125125,188.687875,187.8995,183.612,254.148875,221.09,2.700514
2063,6.2805,4.085,3.535,4.415,1.2175,1.88,4.74,4.085,3.535,1.2175,1.88,12.01275,4.144811,0.96826,0.899496,0.943122,35843.875,22072.0125,5300.14375,2.497171,41866.2625,37793.8625,38034.3875,29637.275,6316.79,242.550625,0.980078,0.779229,37211.8375,123.63875,58.152887,67.406838,71.022112,68.984162,40.941387,67.269825,0.240362,3.051501,-0.807305,1.17386,75.3059,176.2495,162.154,184.039375,206.1065,81.094612,127.678375,196.228,191.873625,187.73775,187.278125,181.661,253.7255,220.9235,2.602616
2064,6.2555,5.46,4.28,8.4575,1.995,2.4525,6.005,5.46,4.28,1.995,2.4525,11.79575,3.703079,0.966381,0.895051,0.94053,36799.65,26204.1,5305.9275,2.499524,41810.1625,37778.3875,37964.7125,30012.6,6173.02625,233.36025,0.980052,0.789561,37232.8125,135.4825,65.481275,67.080825,70.953712,68.9755,41.022987,65.596662,0.241313,2.610763,-0.850008,0.705912,76.276475,178.490625,166.813625,184.09675,203.43975,82.043925,129.453625,199.65,194.500875,190.195625,188.895,183.574,252.024625,219.535875,2.835887
2065,6.258,5.6975,4.325,8.455,1.7225,2.96,5.79,5.6975,4.325,1.7225,2.96,11.80175,3.721534,0.964539,0.893509,0.940668,36805.5875,25820.8625,4703.69125,3.497826,42127.2875,37680.6375,38002.2125,30002.775,6152.6575,247.463,0.979536,0.789768,37211.2125,135.807,64.596775,67.1922,70.932437,69.038637,41.103025,65.148325,0.239694,2.667769,-0.841918,0.725133,77.805425,179.61025,168.318375,183.900125,202.788625,82.132863,130.043,200.7725,195.32675,191.222375,189.265625,184.126375,252.327875,219.678,2.626187
2066,6.2095,5.135,3.8625,7.8375,1.665,3.235,5.0725,5.135,3.8625,1.665,3.235,11.765,3.623832,0.965696,0.892369,0.940024,36727.0875,24205.7375,5409.45875,2.538974,42473.15,37738.1625,37987.45,30015.9125,6192.3075,210.845,0.979523,0.789801,37239.8625,132.1695,62.168637,67.346788,70.823475,69.2127,41.387838,64.645975,0.249411,2.581147,-1.61823,0.619137,73.514038,179.471125,162.6345,183.98075,198.201,73.642088,126.025875,197.80825,193.10125,188.993,188.079375,182.925,248.06225,219.505125,2.750309
2067,6.246,2.7025,2.9275,28.51,1.175,2.01,37.8025,2.7025,2.9275,1.175,2.01,12.02925,9.569991,0.97899,0.955902,0.982517,35983.7875,20191.9625,5035.17875,19.312651,42644.65,34037.85,37558.125,29665.5875,6039.3025,223.180875,0.999036,0.789618,37544.275,117.57675,59.57435,67.257575,70.929338,69.02355,41.79515,70.967187,0.208922,4.773289,-0.724043,2.714885,90.956312,179.210125,162.513,184.056625,197.878,80.862738,130.61075,197.666,193.1085,189.021625,188.056875,183.81225,254.2175,226.168875,2.259111
2068,6.2695,5.6975,4.4275,12.6475,1.915,2.985,36.235,5.6975,4.4275,1.915,2.985,11.6645,8.434739,0.977851,0.954421,0.975596,36801.2625,20609.35,6354.2225,129.288582,29048.875,22608.0875,27986.775,22126.1875,6367.7925,233.087625,1.000535,0.791019,28037.475,118.2795,63.209675,67.049125,70.9361,68.988025,40.569212,39.674363,45.120125,3.501908,-0.791398,1.850659,74.079375,175.865625,142.256125,184.022375,194.92925,80.5685,126.0075,189.461625,186.53275,181.75125,183.84475,178.478125,253.785375,222.414125,2.597861
2069,6.231,5.0525,3.91,3.3175,1.3675,2.81,7.02,5.0525,3.91,1.3675,2.81,11.0095,8.238116,0.973912,0.955926,0.972908,36692.9875,20689.3,5524.63125,640.600375,28796.475,21839.5375,27991.5125,22112.975,6099.7325,200.270375,1.000409,0.790102,27993.3,117.81925,62.360212,66.73185,71.008138,68.887125,40.807075,31.191113,75.048362,4.101711,-1.029931,2.532006,65.383225,162.541375,134.98025,183.99925,194.84775,65.29955,120.25525,180.403,180.163125,175.703375,180.067875,174.744625,251.077,224.0865,2.833366
2070,6.1915,4.56,3.5925,2.2925,1.43,2.11,4.2475,4.56,3.5925,1.43,2.1075,10.268,7.280237,0.970888,0.950896,0.964506,36747.225,22800.2125,5612.425,819.864125,28842.525,22118.125,27999.75,22081.35,5926.525,174.330625,0.991383,0.789056,27728.975,126.27225,63.502025,66.991512,71.0653,68.997362,40.82055,53.12305,74.829725,4.573931,-1.206139,2.999705,65.126863,159.291,146.99025,184.0185,195.17175,64.222162,121.232,185.899125,184.33775,179.852375,182.559625,176.945,251.361,225.385,2.575954
2071,6.18,4.4325,3.4475,2.0475,1.56,2.41,3.6775,4.4325,3.4475,1.56,2.41,10.12275,7.091446,0.964817,0.953465,0.96269,27115.875,21732.0375,5286.18125,776.573125,28673.975,22240.2875,28008.3875,22123.3625,5681.24625,216.120375,0.991788,0.790505,27727.375,123.427375,63.499237,66.876238,71.031888,68.83655,40.766737,61.299238,74.682338,4.788288,-0.33457,3.233661,84.519288,156.0265,147.98975,184.0095,195.111875,75.69335,129.3355,184.105375,182.90325,178.790875,181.65525,175.7,253.62475,225.976625,2.72294
2072,6.166,4.5875,3.5575,2.16,1.36,2.6675,3.8825,4.5875,3.5575,1.36,2.6675,10.614,7.091446,0.964817,0.953465,0.96269,27115.875,21732.0375,5286.18125,776.573125,28673.975,22240.2875,28008.3875,22123.3625,5681.24625,216.120375,0.991788,0.790505,27727.375,123.427375,63.499237,66.876238,71.031888,68.83655,40.766737,61.299238,74.682338,4.788288,-0.33457,3.233661,84.519288,156.0265,147.98975,184.0095,195.111875,75.69335,129.3355,184.105375,182.90325,178.790875,181.65525,175.7,253.62475,225.976625,2.72294
2073,6.164,4.855,3.495,2.2425,1.2375,2.9925,3.8275,4.855,3.495,1.2375,2.9925,10.9665,7.091446,0.964817,0.953465,0.96269,27115.875,21732.0375,5286.18125,776.573125,28673.975,22240.2875,28008.3875,22123.3625,5681.24625,216.120375,0.991788,0.790505,27727.375,123.427375,63.499237,66.876238,71.031888,68.83655,40.766737,61.299238,74.682338,4.788288,-0.33457,3.233661,84.519288,156.0265,147.98975,184.0095,195.111875,75.69335,129.3355,184.105375,182.90325,178.790875,181.65525,175.7,253.62475,225.976625,2.72294
2074,6.143,4.485,3.4225,2.345,0.8875,2.355,3.8475,4.485,3.4225,0.8875,2.355,11.05875,7.091446,0.964817,0.953465,0.96269,27115.875,21732.0375,5286.18125,776.573125,28673.975,22240.2875,28008.3875,22123.3625,5681.24625,216.120375,0.991788,0.790505,27727.375,123.427375,63.499237,66.876238,71.031888,68.83655,40.766737,61.299238,74.682338,4.788288,-0.33457,3.233661,84.519288,156.0265,147.98975,184.0095,195.111875,75.69335,129.3355,184.105375,182.90325,178.790875,181.65525,175.7,253.62475,225.976625,2.72294
2075,6.146,4.91,3.6825,2.12,1.3725,2.205,3.8675,4.91,3.6825,1.3725,2.205,10.97675,7.16769,0.964473,0.953421,0.963266,26434.55,21490.1375,5208.1925,755.593375,29172.625,22874.1625,28236.5375,22304.6875,5634.1025,210.44625,0.996465,0.790065,28114.7375,122.0005,63.850937,66.970775,71.0151,68.962513,40.737338,62.96575,74.328738,4.78898,-0.452572,3.183994,82.008425,154.367875,146.55725,183.981625,196.56,75.2368,128.734,182.34025,181.620125,177.585375,180.769625,174.337,252.398875,225.9835,2.774586
2076,6.15,4.5625,3.34,2.2475,1.3375,2.5625,3.69,4.5625,3.34,1.3375,2.5625,11.04225,7.16769,0.964473,0.953421,0.963266,26434.55,21490.1375,5208.1925,755.593375,29172.625,22874.1625,28236.5375,22304.6875,5634.1025,210.44625,0.996465,0.790065,28114.7375,122.0005,63.850937,66.970775,71.0151,68.962513,40.737338,62.96575,74.328738,4.78898,-0.452572,3.183994,82.008425,154.367875,146.55725,183.981625,196.56,75.2368,128.734,182.34025,181.620125,177.585375,180.769625,174.337,252.398875,225.9835,2.774586
2077,6.1155,4.815,3.515,2.39,1.5875,2.53,3.9375,4.815,3.515,1.5875,2.53,11.32275,7.16769,0.964473,0.953421,0.963266,26434.55,21490.1375,5208.1925,755.593375,29172.625,22874.1625,28236.5375,22304.6875,5634.1025,210.44625,0.996465,0.790065,28114.7375,122.0005,63.850937,66.970775,71.0151,68.962513,40.737338,62.96575,74.328738,4.78898,-0.452572,3.183994,82.008425,154.367875,146.55725,183.981625,196.56,75.2368,128.734,182.34025,181.620125,177.585375,180.769625,174.337,252.398875,225.9835,2.774586
2078,6.0725,4.5075,3.4875,2.2725,1.26,2.025,3.9025,4.5075,3.4875,1.26,2.025,10.86825,7.16769,0.964473,0.953421,0.963266,26434.55,21490.1375,5208.1925,755.593375,29172.625,22874.1625,28236.5375,22304.6875,5634.1025,210.44625,0.996465,0.790065,28114.7375,122.0005,63.850937,66.970775,71.0151,68.962513,40.737338,62.96575,74.328738,4.78898,-0.452572,3.183994,82.008425,154.367875,146.55725,183.981625,196.56,75.2368,128.734,182.34025,181.620125,177.585375,180.769625,174.337,252.398875,225.9835,2.774586
2079,6.059,4.87,3.8,2.6025,1.4325,2.6175,4.4225,4.87,3.8,1.4325,2.6175,11.652,7.377347,0.964244,0.953915,0.9648,25051.95,21049.425,5280.32,714.388375,30500.675,23423.625,28745.275,22691.125,5544,200.714625,1.00532,0.789747,28861.1875,119.6275,64.320787,67.797713,70.878775,69.310375,40.885762,66.176838,73.476937,4.873324,-0.560327,3.148852,77.312687,151.046625,143.809125,184.01775,194.314,74.490138,127.299875,179.02975,179.221,175.280375,179.133125,170.625,253.048125,226.187125,2.946091
2080,6.1555,7.86,6.455,4.295,3.0925,4.0425,7.7575,7.86,6.455,3.0925,4.0425,12.57975,7.906764,0.972224,0.955989,0.969453,22626.7125,20896.15,5267.66375,544.867625,32487.075,25547.8125,30052.4625,23476.55,5227.75625,166.60125,1.0003,0.781919,30034.8625,117.48075,64.596013,67.630488,71.203412,69.967637,41.1456,72.725425,69.97135,4.705715,-0.588322,2.664055,75.997113,143.296625,136.198625,184.0625,199.548,78.725863,128.303,171.30425,173.649125,170.19625,175.411125,160.829,251.44575,225.4545,2.722247
2081,6.194,26.2775,32.555,56.49,7.42,19.92,1212.905,3.435,4.2275,0.9775,2.6125,12.12725,7.906764,0.972224,0.955989,0.969453,22626.7125,20896.15,5267.66375,544.867625,32487.075,25547.8125,30052.4625,23476.55,5227.75625,166.60125,1.0003,0.781919,30034.8625,117.48075,64.596013,67.630488,71.203412,69.967637,41.1456,72.725425,69.97135,4.705715,-0.588322,2.664055,75.997113,143.296625,136.198625,184.0625,199.548,78.725863,128.303,171.30425,173.649125,170.19625,175.411125,160.829,251.44575,225.4545,2.722247
2082,6.16,14.7875,21.405,40.4125,3.9,9.13,791.07,6.28,8,2.5975,3.8825,11.69525,7.732241,0.977757,0.958772,0.968201,23527.3,20773.8,5426.54875,572.091125,32787.7375,26166.1125,30486.075,23701.4,5441.6375,178.703375,0.998141,0.778609,30417.0375,118.107875,63.943787,67.611562,71.024487,69.512362,41.110412,70.995362,68.245638,4.628913,-0.526,2.592861,76.4939,144.363875,137.984625,184.0895,197.9285,79.559313,128.68025,172.742,174.659625,171.320125,176.060375,162.518625,251.980125,225.232875,2.572858
2083,5.967,4.49,4.69,8.26,1.11,2.52,121.18,4.49,4.69,1.11,2.52,11.89175,7.732241,0.977757,0.958772,0.968201,23527.3,20773.8,5426.54875,572.091125,32787.7375,26166.1125,30486.075,23701.4,5441.6375,178.703375,0.998141,0.778609,30417.0375,118.107875,63.943787,67.611562,71.024487,69.512362,41.110412,70.995362,68.245638,4.628913,-0.526,2.592861,76.4939,144.363875,137.984625,184.0895,197.9285,79.559313,128.68025,172.742,174.659625,171.320125,176.060375,162.518625,251.980125,225.232875,2.572858
2084,6.007,5.4475,4.38,2.9325,1.125,2.5225,15.045,5.4475,4.38,1.125,2.5225,11.974,6.353993,1.00921,0.979232,0.957132,28639.8375,19443.15,6974.205,667.180125,37408.6375,30055.1,33482.5625,25467.125,7172.90125,275.416875,1.00997,0.76034,33832.6125,117.94925,59.957837,69.8522,69.097325,68.940763,40.717037,57.193013,54.539262,4.744379,-0.103605,2.604022,83.122075,152.27975,142.61525,183.9545,172.187,86.031413,132.714125,178.866375,179.033625,176.479875,179.001375,174.136125,256.5625,225.693875,2.40695
2085,6.228,5.8,4.5775,2.4875,0.94,2.46,5.4825,5.8,4.5775,0.94,2.46,11.861,6.142919,1.009165,0.979135,0.955991,30487.45,19057.425,7194.68125,671.5575,37983.4875,30756.95,33451.1,25425.0125,7260.9075,275.836125,1.010035,0.759852,33858.5625,117.353625,60.0771,70.2509,69.007463,69.425413,40.892238,54.552312,51.820287,4.373209,-0.091758,2.122505,75.545637,151.81425,137.08675,183.931375,171.480125,76.836488,127.0395,174.6715,176.029625,173.411,177.18275,172.31375,254.6,224.743125,2.739651
2086,6.182,5.1175,3.97,2.5375,1.14,2.8625,4.34,5.1175,3.97,1.14,2.8625,11.53575,4.962455,1.004694,0.973253,0.947324,31090.575,19779.3125,5856.145,682.855375,37345.0375,31458.0125,33510.275,25464.1,6756.02875,242.122625,1.010135,0.759273,33825.9125,118.64825,60.320725,69.960825,69.004762,69.018163,41.012763,49.92435,47.2164,4.087083,-0.385964,2.237202,72.541075,150.428625,142.736,184.002875,179.1735,72.461163,126.490125,177.355125,178.20725,175.5955,178.73475,172.244,251.477125,224.136125,3.081334
2087,6.135,5.1625,3.7425,2.505,1.33,2.825,4.115,5.1625,3.7425,1.33,2.825,11.728,4.844194,1.004167,0.973863,0.945899,30689.7125,19100.85,5724.2875,605.677875,35093.15,29865.7,32030.625,24403.65,6686.3175,237.209,1.011283,0.761292,32420.6625,117.577,60.656225,69.849825,69.17025,68.900863,41.064563,49.390738,47.102412,4.463085,0.046623,2.609675,89.324475,152.01675,143.309625,183.981625,177.954,82.92335,133.9835,178.829375,179.322875,176.421625,179.33475,172.80725,251.59375,225.09875,2.894808
2088,6.1425,4.3725,3.34,2.28,1.2375,2.45,3.6575,4.3725,3.34,1.2375,2.45,12.25225,5.205781,1.009245,0.974323,0.948961,27713.125,19165.6375,5953.36375,464.61625,28659.6625,24324.775,26890.975,20686.8875,6636.76875,187.7035,1.009021,0.769093,27123.0625,118.661625,61.697062,70.30105,69.095912,69.299975,40.968513,55.965187,54.667063,4.297446,-0.456973,2.459625,80.770825,151.6815,136.21775,183.74475,180.554625,78.886288,131.49425,175.926875,177.2015,173.455,178.109,168.867875,250.549,224.4585,2.23572
2089,5.8165,4.7975,3.9925,2.3275,1.1625,2.4325,4.4125,4.7975,3.9925,1.1625,2.4325,11.8345,4.721361,1.00613,0.975468,0.944704,26683.8,18127.3125,5489.6625,457.8785,32274.4,26998.7875,29986.25,23076.1375,6291.9775,209.609125,0.998337,0.769825,29915.1875,115.149875,60.49385,69.9554,69.072775,69.090612,40.759087,56.761088,54.599925,4.58586,-0.409639,2.778471,80.13625,150.208625,134.920875,183.952875,174.29,78.608825,131.55825,173.743375,175.88025,173.188625,177.314125,167.203375,254.00025,225.416875,2.184519
2090,5.698,5.125,3.87,2.5925,1.125,2.455,4.3175,5.125,3.87,1.125,2.455,11.947,4.572241,1.003385,0.97262,0.943464,28518.1875,18434.6875,5470.24875,482.1435,32050.9375,26427.65,30013.9875,23091.825,6279.3875,222.826125,0.989541,0.76988,29686.2,116.289,55.202325,69.716313,69.038612,68.88695,40.749588,56.11095,53.922725,4.706437,-0.298131,2.894285,78.947487,149.82375,135.613,183.98875,172.23675,77.437175,131.46575,173.82425,176.008625,173.058,177.56225,166.654,254.476125,225.694,2.425735
2091,5.919,4.42,3.4325,2.37,0.9775,1.845,3.95,4.42,3.4325,0.9775,1.845,11.9165,4.493654,1.004221,0.973565,0.942859,28769.3625,17666.3875,5196.195,493.952625,31560.2625,26416.5,30049.25,23067.4875,6273.89625,225.888,0.987941,0.76947,29670.1375,113.030875,54.638737,69.732088,69.133313,68.996025,40.81505,56.00435,54.067087,4.793046,0.300732,2.941349,98.710788,151.646375,139.244625,184.05425,175.26725,90.305875,141.087125,176.367875,177.944125,175.02425,178.66825,168.03525,255.436,225.661625,2.126991
2092,5.8825,3.165,2.5725,1.8875,1.005,1.5775,3.07,3.165,2.5725,1.005,1.5775,10.95025,3.704464,1.004332,0.966091,0.937237,26635.3125,16957.175,5885.235,502.026,26420.3125,21704.9,24997.225,19228.875,6194.74625,205.53275,0.991997,0.768633,24773.325,110.88525,57.677862,70.008175,69.086613,68.92805,41.439737,60.902575,59.663925,4.608919,0.027535,2.661294,72.917,150.5505,135.009,183.922,188.826875,74.930463,128.9095,175.27675,177.19625,172.840625,178.348125,166.47025,256.224875,225.413875,2.456924
2093,5.8235,5.0725,3.7975,2.63,1.3775,2.89,4.495,5.0725,3.7975,1.3775,2.89,11.53975,4.334101,0.997723,0.969974,0.94259,24727.0875,17509.4625,5234.68875,363.852875,26833.25,22895.8625,25906.3875,19898.1875,6025.94,197.424625,0.990209,0.770238,25651.3625,111.21625,55.343437,70.470812,68.908437,69.395338,40.614537,61.979925,60.74925,4.196219,0.027543,2.589342,82.921262,149.548375,135.16125,183.96925,202.12175,84.301875,137.7975,174.211,176.6185,172.96975,177.9935,165.45075,254.9125,224.243,2.452925
2094,5.8745,4.6625,3.4275,2.4375,1.3425,2.26,4.5575,4.6625,3.4275,1.3425,2.26,11.88575,3.609116,0.995396,0.968178,0.936793,25595.675,17312.8875,5153.30875,434.567125,31248.7,25807.275,28995.225,22347.2625,6004.6325,198.204875,0.988564,0.769392,28690.7375,112.732375,54.635262,70.186037,73.379987,69.554338,40.821113,60.01735,58.182125,4.428535,-0.066127,2.854835,86.111613,148.2685,138.037375,184.018375,181.158,85.166575,139.292625,174.33675,176.68425,173.577875,177.834625,163.164125,254.12875,224.7635,2.696531
2095,5.8935,4.52,3.37,2.32,1.215,2.3075,3.89,4.52,3.37,1.215,2.3075,11.75675,3.100209,0.992721,0.963228,0.933877,26700.1125,16513.5375,4934.73875,548.111,30516.6125,25442.4625,29010.225,22344.4625,5745.2375,207.09425,0.999476,0.769579,28978.2,109.389625,54.438975,70.117537,76.003462,70.045625,40.9073,58.37995,56.38455,3.922151,-0.678569,2.334175,82.623688,148.624875,141.082625,183.929625,175.786,80.299262,133.7585,175.768875,177.771625,174.690625,178.598125,164.0905,250.462125,223.304375,2.669949
2096,5.852,3.435,2.6875,2.2525,1.015,1.8875,3.515,3.435,2.6875,1.015,1.8875,11.8,2.955414,0.991702,0.960265,0.932365,26680.75,17191.9375,4773.11125,483.129875,30575.3125,25335.6125,29018.2875,22032.8,5746.61625,207.831875,1.00093,0.759758,29031.95,111.231875,55.3784,69.99765,76.028413,69.996788,41.5282,57.46205,55.508525,4.10429,-0.546354,2.50944,80.927887,148.26975,138.600875,183.895875,177.818875,83.8069,133.4985,174.525625,176.787,173.974625,177.914125,165.02125,254.136625,223.98075,2.687661
2097,5.9235,3.5,2.9875,3.0925,1.02,1.6775,4.3575,3.5,2.9875,1.02,1.6775,11.32275,2.175556,0.987733,0.960714,0.926258,28330.7375,18950.8375,4441.25,415.585,38067.5125,32245.4875,34958.4875,26602.325,5967.34,234.583625,1.001022,0.760195,34984.15,118.022375,55.452587,70.287987,76.086175,70.192212,41.515713,55.70235,52.92635,4.427196,-0.708374,2.723027,83.938725,149.403625,137.926375,183.992625,189.204,88.971525,136.210375,173.33475,175.93175,173.438125,177.4545,164.53025,255.7545,224.74525,2.669289
2098,5.938,4.6825,3.6,3.1925,1.415,2.3875,4.49,4.6825,3.6,1.415,2.3875,11.86925,1.875977,0.988071,0.957275,0.925003,29908.6875,18919.1625,4694.86875,270.877125,31755.9875,27062.7125,29971.7125,22824.2375,5770.44875,231.575375,0.999003,0.76078,30029.4625,114.995125,56.134825,69.679063,75.947962,69.847975,40.4647,55.173225,53.310875,3.854164,-0.721095,2.15844,85.115825,153.65375,134.94025,183.92225,182.83,89.289125,135.714875,173.165375,175.997875,173.145625,177.57275,163.246875,254.717625,223.217875,2.953396
2099,5.9115,3.695,3.04,2.865,1.065,1.3925,4.0175,3.695,3.04,1.065,1.3925,12.14175,2.096432,0.987256,0.960002,0.925407,29982.1125,18804.225,4444.235,454.7495,31526.95,26592.825,29990.35,22789,5775.1575,181.4615,1.000043,0.760293,29932.9125,116.00525,55.049725,69.927787,76.023888,69.934588,40.977137,56.10835,54.426913,4.575164,-0.287977,2.874819,98.967225,153.3805,135.6055,183.99925,183.29775,88.966725,137.05875,173.558375,176.243375,173.51075,177.684875,163.989875,252.831875,225.172,3.556817
2100,5.801,3.83,2.965,2.5425,2.0025,1.98,3.7325,3.83,2.965,2.0025,1.98,12.13325,2.167279,0.986463,0.95774,0.926648,29709.5,18742.2125,4411.3075,566.88625,31343.525,26258.225,30005.2125,22846.7375,5625.2625,184.689875,0.988363,0.760554,29624.4,115.831625,54.137087,69.991962,75.933037,69.326638,40.913087,57.288375,55.5765,4.136643,-0.51492,2.634431,99.1883,151.505375,141.54425,183.976625,174.63275,86.895125,136.595625,176.301625,178.521125,175.587875,179.11775,164.431125,250.799,224.071375,2.812282
2101,5.6705,6.415,4.725,4.585,2.1175,3.695,7.13,6.415,4.725,2.1175,3.695,12.53275,2.069944,0.987333,0.955124,0.925314,29588.275,17355.7375,4539.44625,622.88575,31661.7875,25645.575,30059.2875,22790.625,5562.54,159.352125,0.979455,0.759437,29435.775,111.169875,55.573387,70.431663,76.04115,69.568275,41.144862,59.050437,56.84625,4.394592,-0.727415,2.831697,79.647312,148.271625,142.280125,183.905625,169.052125,76.84685,130.295125,176.019375,178.31775,175.220625,178.931125,164.1885,248.25175,224.96,2.565323
2102,5.7605,6.75,5.17,4.655,2.105,3.4575,7.35,6.75,5.17,2.105,3.4575,12.76825,2.150894,0.987142,0.954468,0.925721,29731.075,17010.675,4358.41375,554.554,30971.5625,25686.7625,29997.175,22791.7375,5523.62875,178.832125,0.979216,0.759324,29380.475,110.571375,55.170362,69.9468,75.97285,69.682163,40.975475,63.882487,59.04385,4.595617,-0.663064,2.984144,80.857,150.756625,139.38275,184.02225,168.685875,78.8782,130.3535,175.505,177.94525,174.925375,178.754125,164.065125,249.8365,225.35025,2.771975
2103,5.919,7.425,5.38,5.325,2.26,4.1725,8.155,7.425,5.38,2.26,4.1725,13.1715,2.354062,0.98594,0.954981,0.927547,22166.2375,17277.55,4510.18875,457.9645,31044.4,25208.6875,29995.3625,22792.75,5495.81625,199.5785,0.9798,0.760173,29349.7,110.6935,54.433287,69.8549,74.975863,70.097387,41.11235,69.075337,70.57985,4.364835,-0.666626,2.63718,81.597562,156.2715,135.897125,183.941875,175.090375,80.645125,132.39925,174.601,177.133375,173.722,177.999875,161.574,255.192875,224.61725,2.597515
2104,5.799,3.3625,3.3975,3.5575,1.3075,1.2225,4.8775,3.3625,3.3975,1.3075,1.2225,13.2615,1.852176,0.985367,0.956413,0.923768,22361.6375,18154,4559.71625,543.312125,31998.7,24817.275,31023.9375,23548.725,5512.26875,184.52775,0.976224,0.75919,30278.775,113.091875,58.610512,69.866038,74.519513,67.696625,40.718075,60.806938,57.813912,4.446271,-0.525129,2.716827,82.983688,153.519875,140.696875,183.93025,176.874875,81.029187,133.259625,176.1005,178.196875,175.463625,178.627125,163.062,253.252875,224.933375,2.603501
2105,5.6795,5.0275,4.4875,3.4625,1.7325,1.8875,5.5425,5.0275,4.4875,1.7325,1.8875,12.74375,1.872611,0.982926,0.957784,0.923871,22405,19361.25,5086.685,382.856675,30505.775,25936.6,30247.1625,23036.2625,5525.70875,208.807875,0.984044,0.761688,29778.9625,117.155875,64.27185,69.39,75.202787,67.839875,40.170637,52.154112,54.015363,4.599531,-0.082562,2.828534,91.105638,160.207875,141.6515,184.16725,179.9035,88.502575,138.09725,177.2505,179.129,175.965375,179.247125,163.453125,253.942375,225.04475,2.611475
2106,5.784,3.915,3.46,2.505,1.1525,1.7425,4.2475,3.915,3.46,1.1525,1.7425,11.94525,1.510301,0.983666,0.93957,0.921614,23174.6875,19036.0625,5656.705,761.004875,29237.5375,24693.9375,27968.0125,21286.5375,5953.9675,1.89212,0.999217,0.760156,27960.8875,115.86475,64.223912,70.349575,74.966175,68.346925,41.084725,49.9939,49.666538,4.308819,-1.505112,2.570482,75.644937,168.711625,171.841875,184.01525,204.98,78.183288,130.71725,195.829125,192.944,187.032875,187.6235,164.727875,230.072125,224.358625,2.110936
