Date,Octanol PPM ,Hexanol PPM ,Ethanol PPM ,Dodecanol PPM ,Decanol PPM ,Butanol PPM,%nC8OH,%nC6OH,%nC12OH,%nC10OH ,%Al2O3_bM
6/6/2023 21:00,1.36,0.96,22.5,1.21,1.67,6.37,1.36,0.96,1.21,1.67,10.123
6/7/2023 3:00,1.4,0.96,17.6,1.19,1.73,5.24,1.4,0.96,1.19,1.73,10.295
6/7/2023 9:00,1.34,0.96,17.46,1.22,1.94,5.43,1.34,0.96,1.22,1.94,10.229
6/7/2023 15:00,1.34,0.94,18.15,1.19,1.76,5.31,1.34,0.94,1.19,1.76,10.147
6/7/2023 21:00,1.3,0.91,17.48,1.12,1.85,4.98,1.3,0.91,1.12,1.85,10.041
6/8/2023 3:00,1.95,1.29,0.72,1.97,3.14,1.45,1.95,1.29,1.97,3.14,10.246
6/8/2023 3:00,1.92,1.15,15.74,2.81,2.4,4.94,1.92,1.15,2.81,2.4,10.246
6/8/2023 9:00,1.27,0.89,18,1.17,1.79,5.69,1.27,0.89,1.17,1.79,9.894
6/8/2023 15:00,1.41,0.96,16.61,1.28,1.95,5.66,1.41,0.96,1.28,1.95,10.213
6/8/2023 21:00,0.02,0.95,18.61,1.24,1.81,6,0.02,0.95,1.24,1.81,10.246
6/8/2023 21:00,1.37,0.95,18.61,1.24,1.81,6,1.37,0.95,1.24,1.81,10.246
6/9/2023 3:00,0.02,0.9,14.73,1.36,1.73,4.86,0.02,0.9,1.36,1.73,10.377
6/9/2023 3:00,1.34,0.9,14.73,1.36,1.73,4.86,1.34,0.9,1.36,1.73,10.377
6/9/2023 9:00,1.29,0.87,18.43,1.51,1.72,6.58,1.29,0.87,1.51,1.72,10.213
6/9/2023 21:00,1.34,0.93,17.32,1.26,2.04,5.9,1.34,0.93,1.26,2.04,10.074
6/10/2023 3:00,1.33,0.9,16.66,1.34,2.03,5.27,1.33,0.9,1.34,2.03,10.27
6/10/2023 9:00,1.21,0.85,17.33,1.32,1.96,5.47,1.21,0.85,1.32,1.96,10.147
6/10/2023 15:00,1.17,0.83,20.7,1.24,1.73,6.61,1.17,0.83,1.24,1.73,10.221
6/10/2023 21:00,1.26,0.87,17.58,1.27,1.97,5.72,1.26,0.87,1.27,1.97,10.221
6/11/2023 3:00,1.15,0.82,15.53,0.95,1.69,4.89,1.15,0.82,0.95,1.69,10.147
6/11/2023 9:00,1.26,0.87,17.19,1.33,1.85,5.57,1.26,0.87,1.33,1.85,10.221
6/11/2023 15:00,1.09,0.81,20.01,1.26,1.88,6.23,1.09,0.81,1.26,1.88,10.278
6/11/2023 21:00,1.21,0.87,17.36,0.89,1.67,5.57,1.21,0.87,0.89,1.67,10.262
6/12/2023 3:00,1.24,0.85,17.25,1.21,1.63,5.16,1.24,0.85,1.21,1.63,10.434
6/12/2023 9:00,1.33,0.87,20.11,1.32,2.02,5.66,1.33,0.87,1.32,2.02,10.188
6/12/2023 15:00,1.17,0.85,28.74,1.39,1.98,8.26,1.17,0.85,1.39,1.98,10.123
6/12/2023 21:00,1.39,0.95,24.38,1.34,2.13,7.09,1.39,0.95,1.34,2.13,10.303
6/13/2023 3:00,1.41,0.98,19.39,1.52,2.26,5.47,1.41,0.98,1.52,2.26,10.295
6/13/2023 9:00,1.47,1.01,21.11,1.26,2.02,6.05,1.47,1.01,1.26,2.02,10.336
6/13/2023 15:00,1.38,0.92,22.49,1.37,1.94,6.11,1.38,0.92,1.37,1.94,10.18
6/13/2023 21:00,1.47,0.99,21.2,1.89,2.29,5.81,1.47,0.99,1.89,2.29,10.246
6/14/2023 9:00,1.5,0.97,18.35,1.48,1.8,5.07,1.5,0.97,1.48,1.8,10.139
6/14/2023 15:00,1.57,1,16.48,1.5,2.11,4.87,1.57,1,1.5,2.11,10.573
6/14/2023 21:00,1.61,1.1,17.01,1.74,2.19,4.88,1.61,1.1,1.74,2.19,10.426
6/15/2023 3:00,1.6,1.05,15.73,1.65,2,4.29,1.6,1.05,1.65,2,10.336
6/15/2023 9:00,1.37,0.9,26.61,2.67,2.03,6.99,1.37,0.9,2.67,2.03,10.057
6/15/2023 15:00,1.11,0.81,36.03,2,1.46,7.93,1.11,0.81,2,1.46,10.082
6/15/2023 21:00,1.31,0.87,33.98,3.48,2.13,7.85,1.31,0.87,3.48,2.13,10.221
6/16/2023 3:00,1.45,1.01,34.35,5.76,2.36,7.82,1.45,1.01,5.76,2.36,10.123
6/16/2023 9:00,2.06,1.37,28.32,5.11,2.8,6.93,2.06,1.37,5.11,2.8,10.262
6/16/2023 15:00,2.71,1.76,34.38,9.56,4.11,8.87,2.71,1.76,9.56,4.11,10.287
6/16/2023 21:00,2.94,2.01,28.38,7.15,4.93,7.36,2.94,2.01,7.15,4.93,10.238
6/17/2023 3:00,2.69,1.75,27.73,5.99,3.88,6.65,2.69,1.75,5.99,3.88,10.172
6/17/2023 9:00,3.01,1.97,20.21,4.4,4.01,5.27,3.01,1.97,4.4,4.01,10.229
6/17/2023 15:00,3.02,1.97,9.06,3.08,4.19,3.56,3.02,1.97,3.08,4.19,9.885
6/17/2023 21:00,3.23,2.12,5.47,2.86,4.97,3.3,3.23,2.12,2.86,4.97,9.861
6/18/2023 3:00,3,2.01,2.73,2.37,4.5,2.67,3,2.01,2.37,4.5,9.787
6/18/2023 9:00,3.41,2.22,2.09,3.19,5.75,2.73,3.41,2.22,3.19,5.75,10.041
6/18/2023 15:00,3.47,2.23,1.77,2.4,4.53,2.51,3.47,2.23,2.4,4.53,10.016
6/18/2023 21:00,3.52,2.35,1.87,2.67,5.33,2.65,3.52,2.35,2.67,5.33,9.975
6/19/2023 3:00,3.34,2.24,1.8,2.64,4.62,2.56,3.34,2.24,2.64,4.62,10.139
6/19/2023 9:00,5.02,2.97,0.83,5.32,7.61,2.55,5.02,2.97,5.32,7.61,10.303
6/19/2023 15:00,3.06,2.01,1.98,2.44,4.87,2.38,3.06,2.01,2.44,4.87,10.262
6/19/2023 21:00,3.2,2.24,4.74,1.55,3.85,3.22,3.2,2.24,1.55,3.85,10.68
6/20/2023 3:00,3.78,2.46,10.33,4.13,5.46,4.7,3.78,2.46,4.13,5.46,11.163
6/20/2023 9:00,5.55,2.58,36.65,24.21,8.33,43.16,0.58,0.27,2.53,0.87,11.212
6/20/2023 15:00,3.47,2.18,25.13,8.4,5.33,21.09,0.43,0.27,1.04,0.66,11.081
6/20/2023 21:00,3.12,2.12,18.78,3.11,4.62,15.32,3.12,2.12,3.11,4.62,11.065
6/21/2023 3:00,2.77,1.88,17.64,2.56,4.18,10.71,2.77,1.88,2.56,4.18,10.958
6/21/2023 9:00,3.41,2.36,25.77,4.53,5.6,11.99,3.41,2.36,4.53,5.6,10.876
6/21/2023 15:00,3.93,2.64,30.69,4.98,5.92,11.18,3.93,2.64,4.98,5.92,10.745
6/21/2023 21:00,4.12,2.79,31.39,5.35,5.34,8.69,4.12,2.79,5.35,5.34,10.491
6/22/2023 3:00,3.56,2.39,37.64,4.66,4.14,7.31,3.56,2.39,4.66,4.14,10.655
6/22/2023 9:00,3.79,2.57,62.58,8.73,7.5,23.07,3.79,2.57,8.73,7.5,10.442
6/22/2023 15:00,2.32,1.54,0.62,1.35,2.99,1.53,2.32,1.54,1.35,2.99,10.819
6/22/2023 21:00,3.8,2.5,21.21,3.71,5.66,7.79,3.8,2.5,3.71,5.66,10.745
6/23/2023 3:00,3.76,2.49,20.17,3.53,5.94,6.44,3.76,2.49,3.53,5.94,10.786
6/23/2023 11:42,3.68,2.45,27.31,4.54,6.2,9.62,3.68,2.45,4.54,6.2,10.934
6/23/2023 15:00,3.84,2.54,26.82,7.13,8.23,8.26,3.84,2.54,7.13,8.23,10.893
6/23/2023 21:00,7.76,7.35,250,16.33,15.1,331.66,0.38,0.36,0.8,0.74,9.844
6/24/2023 3:00,10,6.94,311.9,43.68,21.84,273.29,0.49,0.34,2.14,1.07,10.106
6/24/2023 4:28,7.65,5.22,187.2,29.67,16.23,160.48,0.41,0.28,1.59,0.87,10.614
6/24/2023 9:00,3.56,2.77,54.22,7.12,7.12,44.73,0.18,0.14,0.36,0.36,11.671
6/24/2023 15:00,5.21,3.28,87.19,8.29,8.87,61.54,0.27,0.17,0.43,0.46,10.59
6/24/2023 21:00,4.39,3.19,141.1,11.98,10.38,114.17,0.22,0.16,0.6,0.52,10.606
6/25/2023 3:00,3.85,2.63,26.51,5.26,5.26,16.39,0.19,0.13,0.26,0.26,11.212
6/25/2023 9:00,9.29,5.53,164.4,19.17,29.05,171.91,0.47,0.28,0.97,1.47,11.212
6/25/2023 15:00,14.08,25.02,256.3,17.2,28.15,736.06,0.72,1.28,0.88,1.44,10.966
6/25/2023 21:00,4.95,5.35,52.13,7.14,5.95,104.85,0.25,0.27,0.36,0.3,10.663
6/26/2023 3:00,5.95,5.35,29.15,6.35,7.73,80.11,0.3,0.27,0.32,0.39,10.958
6/26/2023 9:00,4.63,4.05,52.3,6.95,7.33,70.83,0.24,0.21,0.36,0.38,11.245
6/26/2023 15:00,4.5,3.19,19.71,5.44,6.19,28.16,0.24,0.17,0.29,0.33,11.441
6/26/2023 21:00,4.64,3.03,11.1,4.85,6.26,13.73,0.23,0.15,0.24,0.31,11.401
6/27/2023 3:00,4.65,3.03,9.31,4.45,6.27,12.14,0.23,0.15,0.22,0.31,11.474
6/27/2023 9:00,3.36,2.43,8.97,3.92,5.04,7.19,0.36,0.26,0.42,0.54,10.876
6/27/2023 15:00,4.16,3.1,14.72,3.29,5.85,5.83,4.16,3.1,3.29,5.85,11.04
6/27/2023 21:00,4.19,3.09,13.19,3,5.92,6.26,4.19,3.09,3,5.92,12.473
6/28/2023 3:00,4.02,2.91,12.52,2.7,5.53,7.36,4.02,2.91,2.7,5.53,10.86
6/28/2023 9:00,4.22,3,11.29,2.92,5.55,3.78,4.22,3,2.92,5.55,10.655
6/28/2023 15:00,3.89,2.85,10.61,2.71,4.81,3.17,3.89,2.85,2.71,4.81,10.631
6/28/2023 21:00,5.21,2.7,10.03,11.95,8.1,2.7,0.27,0.14,0.62,0.42,10.819
6/29/2023 3:00,7.2,3.6,10.16,8.89,10.59,3.18,0.34,0.17,0.42,0.5,10.983
6/29/2023 9:00,3.09,1.93,16.23,4.83,5.22,2.7,0.16,0.1,0.25,0.27,10.491
6/29/2023 15:00,3.97,2.75,24.02,9.98,6.1,4.73,3.97,2.75,9.98,6.1,10.958
6/29/2023 21:00,41.43,107.1,630.7,30.04,45.72,1664.1,2.22,5.74,1.61,2.45,10.696
6/30/2023 3:00,24.1,55.62,446.8,36.34,45.61,938.12,1.3,3,1.96,2.46,10.786
6/30/2023 9:00,20.04,21.45,186.2,100.4,54.85,281.94,0.99,1.06,4.96,2.71,10.442
6/30/2023 15:00,17.61,11.74,232.4,42.91,36.63,174.87,0.87,0.58,2.12,1.81,10.352
6/30/2023 21:00,6.71,4.27,66.45,16.26,18.9,46.33,0.33,0.21,0.8,0.93,10.483
7/1/2023 3:00,9.21,5.61,84.68,27.03,21.42,58.46,0.46,0.28,1.35,1.07,10.582
7/1/2023 9:00,3.51,2.38,10.74,2.64,4.61,6.11,3.51,2.38,2.64,4.61,10.622
7/1/2023 15:00,3.75,2.56,8.09,2.42,5.1,4.26,3.75,2.56,2.42,5.1,10.491
7/1/2023 21:00,3.63,2.45,5.63,2.36,4.68,3.1,3.63,2.45,2.36,4.68,10.803
7/2/2023 3:00,3.21,2.19,5.77,2.38,4.52,2.6,3.21,2.19,2.38,4.52,10.966
7/2/2023 9:00,2.94,2,5.17,1.9,3.81,2.3,2.94,2,1.9,3.81,10.704
7/2/2023 15:00,3.24,2.17,6.16,2.16,4.25,2.28,3.24,2.17,2.16,4.25,10.77
7/2/2023 21:00,3.39,2.25,5.17,2.84,4.54,2.19,3.39,2.25,2.84,4.54,10.803
7/3/2023 3:00,4.15,1.78,7.91,9.49,3.76,2.37,0.21,0.09,0.48,0.19,10.77
7/3/2023 9:00,3.35,1.93,5.88,8.01,5.58,2.03,0.33,0.19,0.79,0.55,10.876
7/3/2023 15:00,3.82,1.68,5.5,8.39,5.03,1.96,0.41,0.18,0.9,0.54,10.893
7/3/2023 21:00,4.17,0.99,9.14,10.54,4.57,1.79,0.21,0.05,0.53,0.23,9.885
7/4/2023 3:00,3.89,2.34,7.98,7.79,6.43,2.34,0.2,0.12,0.4,0.33,9.795
7/4/2023 9:00,3.65,2.48,4.66,2.76,4.72,2.54,3.65,2.48,2.76,4.72,10.59
7/4/2023 15:00,3.96,2.65,5.79,3.66,5.26,3.05,3.96,2.65,3.66,5.26,10.565
7/4/2023 21:00,3.37,2.48,4.09,2.69,4.27,2.58,3.37,2.48,2.69,4.27,10.975
7/5/2023 3:00,3.21,2.16,4.15,2.37,4.45,2.08,3.21,2.16,2.37,4.45,10.901
7/5/2023 9:00,3.7,2.5,5.33,3.49,5.66,2.82,3.7,2.5,3.49,5.66,10.983
